42499 111783
373 372 15.979846123553825
373 377 63.152655720937695
374 371 28.933622258893614
374 377 33.64829008108119
374 375 56.64470674929965
374 373 52.93890921569889
375 376 32.406713911393844
375 369 28.833841033387248
375 374 56.64470674929965
376 379 17.887403716166432
376 375 32.406713911393844
376 377 55.24766369753639
377 374 33.64829008108119
377 378 17.732881741060577
377 376 55.24766369753639
377 373 63.152655720937695
378 377 17.732881741060577
378 37413 12.584982203051824
378 379 54.91912344063901
379 37408 44.85673847707406
379 376 17.887403716166432
379 378 54.91912344063901
380 22949 61.36730627589222
380 22939 1205.068005389976
381 43 4.698004987570499
381 33443 71.80322350338956
381 33445 7.326108890684414
382 383 3.4581809563280053
382 33442 28.121345698067074
382 385 89.62442594498043
383 382 3.4581809563280053
383 384 59.8748543656203
383 34157 43.18167065167429
384 383 59.8748543656203
385 387 36.42761548724521
385 33443 96.575403660953
385 382 89.62442594498042
386 393 55.06162801242455
387 388 38.37425213856852
387 391 44.121765371919636
387 385 36.427615487245205
388 387 38.37425213856852
389 390 3.836280336902959
389 34344 85.32462903759085
389 393 93.73930385599661
390 389 3.836280336902959
390 397 54.594418254532535
390 33805 72.11053748255196
391 399 108.83574968072064
391 394 84.74074507887549
391 387 44.121765371919636
392 395 47.53512136718624
393 34182 3.4289810667485248
393 389 93.73930385599662
393 386 55.06162801242455
394 34157 76.15271235258643
394 391 84.7407450788755
394 34168 38.8710621998206
395 34667 2.493095909449047
395 405 69.48246987266108
395 392 47.53512136718624
396 398 106.99563623691827
396 34168 19.127163717985173
396 34169 32.72475552559518
397 390 54.594418254532535
397 33446 7.489188039564522
397 401 40.60437239430113
398 34167 20.9628871212873
398 405 63.19290675649419
398 396 106.99563623691826
399 391 108.83574968072065
400 406 56.63695631512851
400 34182 64.75380270494838
400 403 54.60707172905204
401 410 132.6016038053399
401 397 40.60437239430113
401 34182 78.28116158448832
402 404 2.086621619268179
403 400 54.60707172905204
404 406 20.54669460203781
404 402 2.086621619268179
404 425 210.6330066591404
405 395 69.48246987266108
405 46 25.69054517184383
405 398 63.19290675649418
406 404 20.54669460203781
406 400 56.6369563151285
406 408 53.555214180401585
407 415 109.13305878118163
408 411 27.59503860462361
408 410 21.944453561921662
408 406 53.55521418040159
409 411 25.103924826715218
410 34202 3.1386344030193722
410 401 132.60160380533992
410 408 21.944453561921662
411 409 25.10392482671522
411 408 27.595038604623618
411 34202 54.166276830211984
412 417 48.85358597523109
413 421 73.33697558251103
414 34339 16.12735393361482
414 427 98.11642903093289
414 419 100.78617136665653
415 418 46.73125314277807
415 417 19.002525202272807
415 407 109.13305878118165
416 420 31.507902998904328
417 415 19.002525202272807
417 420 32.038747032728544
417 412 48.8535859752311
418 415 46.73125314277808
418 422 30.556241658489057
418 34170 49.97476856405814
419 414 100.78617136665653
419 34202 34.80665093933981
419 34180 56.00387004656817
420 421 24.34900271243431
420 417 32.038747032728544
420 416 31.507902998904324
421 420 24.34900271243431
421 423 16.90697143868023
421 413 73.33697558251103
422 34271 68.25028273636595
422 418 30.556241658489057
422 423 120.05057090841373
423 421 16.90697143868023
423 425 113.81323993100028
423 422 120.05057090841373
424 426 45.81356790020824
425 426 34.555145387408054
425 423 113.8132399310003
425 404 210.63300665914042
426 430 22.352836727961233
426 425 34.555145387408054
426 424 45.81356790020824
427 428 72.07058272833785
427 414 98.1164290309329
427 431 22.673220878907216
428 427 72.07058272833785
429 34180 46.35462730744926
429 435 59.51462990717265
429 433 58.746228197587826
430 426 22.352836727961233
430 433 37.67458201841854
430 34106 215.99325546703452
430 34180 75.45832316806452
431 432 75.63594580168743
431 427 22.673220878907216
431 434 36.6810787549158
432 431 75.63594580168743
433 435 89.53927715317033
433 430 37.67458201841854
433 34203 95.34450756314507
433 429 58.746228197587826
434 435 8.977994601797608
434 431 36.6810787549158
434 34205 52.07720795500725
435 434 8.977994601797608
435 429 59.51462990717263
435 433 89.53927715317035
436 34203 76.14788326557652
437 34680 126.6003202693636
437 444 1092.0505551664764
437 34106 127.71522059486756
438 31967 180.93320317794974
438 439 260.5006488520157
438 1077 313.80640264788394
439 1095 107.04248476522545
439 33122 151.13232425560253
439 438 260.5006488520157
439 31968 85.97679910142085
440 9696 252.9287992648717
440 445 870.0875728253253
440 27348 436.8085888688611
440 32181 287.64639144703915
441 27352 41.221063235239086
441 27353 54.38685279568758
441 27380 31.82203454195729
442 27380 35.224321129505064
442 27354 66.57008179767175
442 27347 160.674438551586
443 29066 394.40581835371296
443 27545 129.6674780122383
443 28367 164.78204015540132
443 27595 335.432983590179
444 437 1092.050555166476
444 453 617.2581288644388
444 445 245.86331039215372
445 440 870.0875728253253
445 453 570.9528987413696
445 444 245.8633103921537
445 27347 368.6735912111
446 447 107.68249366494723
446 28459 101.27052021764665
446 28176 53.204651773431294
447 446 107.68249366494726
447 28175 86.7825078738906
447 448 26.432399501584307
448 28177 50.79150189582503
448 447 26.432399501584303
448 28176 53.98302061326324
449 28456 21.983485895700554
449 28344 32.926815220547766
449 28521 17.66170380235531
450 28340 92.88559940785112
451 28339 134.3480905367918
452 27304 264.524932360133
452 899 268.07260426686577
452 27503 980.8654296346219
453 444 617.2581288644388
453 68 1671.034127055629
453 445 570.9528987413697
454 197 626.5574042118822
455 30005 162.09623753496476
455 456 548.9434210040541
455 194 275.15675049647535
456 455 548.9434210040541
456 206 1019.7227586403341
456 30006 321.93437238335355
457 66 1506.623129173569
457 460 69.52722030120475
457 204 44.100329376423964
458 459 59.034598773426985
459 458 59.034598773426985
459 462 70.461041662582
459 33600 78.65852494829427
460 462 77.16693280941512
460 33596 76.02088022332242
460 457 69.52722030120476
461 70 91.24718409227924
462 460 77.16693280941512
462 463 13.047802236883761
462 459 70.461041662582
463 464 77.09465574439828
463 25 162.77488378303315
463 462 13.047802236883761
464 463 77.09465574439828
464 33596 43.10096090825375
464 465 152.51661688089698
465 25 71.94763802900148
465 464 152.51661688089695
465 27 691.8175005765662
466 468 1322.529790654498
467 470 654.3028737005767
467 26 231.0720099760757
467 209 141.17859451047516
468 24926 133.84877830820858
468 24940 229.75121990589838
468 466 1322.5297906544977
469 33113 53.23161541748835
469 33139 313.48800297861726
469 12975 618.7642606501583
470 467 654.3028737005768
470 33419 329.7089310151031
470 32303 1361.0457919131472
471 472 31.51511651611838
471 30844 172.62197936089052
471 33141 190.40855676115768
472 471 31.51511651611838
472 9332 58.00482692658922
472 35752 275.7620957150737
473 32162 17.563257978213635
473 480 64.14256535005163
473 32102 166.88084471249172
474 34109 3.58133702279274
474 12931 35.56029678530224
474 34115 83.31216470287981
475 476 61.69985809134814
475 476 93.21091815108466
475 479 44.897350980907134
476 475 61.69985809134814
476 475 93.21091815108467
476 9347 29.436344867105777
477 34109 30.956867049934583
477 34112 67.56476211081656
477 34120 18.625511070131196
478 34112 77.75831357534621
478 8999 65.76259796450698
478 9306 117.18826308765114
479 475 44.897350980907134
479 9347 93.9544011831498
479 481 61.17693057723464
480 40115 70.59204614163424
480 473 64.14256535005163
480 32102 206.4332351934485
481 482 135.6850596271476
481 8999 35.1981453479855
481 479 61.17693057723464
482 481 135.6850596271476
483 40115 17.571817084481125
483 31153 14.03090196826692
483 485 43.37928893039937
484 486 161.2962196323688
485 483 43.37928893039937
485 498 46.65370198666908
485 31247 126.98620579777952
486 484 161.2962196323688
486 18142 20.280335806597108
486 500 41.05880066280052
487 9400 7.217681539043256
487 9698 19.003428040552233
487 9425 596.9393541869708
488 34115 174.22797106181713
489 499 27.307233519602516
490 502 49.59310837030254
490 32099 40.234976809294785
490 32101 58.00709459795892
491 18560 70.76498481436923
492 18560 63.005310005194126
492 9400 31.773678707751493
492 9697 25.211942400906974
493 519 103.67202783089625
494 18563 13.004445951999209
495 18565 27.56892891560024
495 34117 14.004289180703047
495 18564 79.11282338026895
496 520 130.72407308347366
497 9000 38.9012242636958
497 40408 31.123079690351233
497 522 107.88310924388298
498 485 46.65370198666908
498 501 9.729478488274012
498 32146 76.30843528293099
499 489 27.307233519602516
499 40407 98.30179022357854
499 40408 67.88152426191402
500 507 73.73178818550474
500 18145 222.67572230710593
500 486 41.05880066280052
501 498 9.729478488274012
501 32078 88.83735381958887
501 31247 79.67925041679612
502 490 49.59310837030254
502 533 137.42284770593224
502 7515 284.99720492913355
503 509 44.267671994021356
504 511 49.41590965030391
505 508 44.11874393598541
506 9698 75.61487648552965
506 40405 21.672718947861302
506 40404 25.07525477669417
507 508 48.085977893633164
507 500 73.73178818550474
507 18569 51.00986467307559
507 525 49.36743283815779
508 507 48.085977893633164
508 509 22.78580719205666
508 526 50.00037240564446
508 505 44.11874393598541
509 508 22.78580719205666
509 511 28.58737610158538
509 521 24.174858394371814
509 503 44.267671994021356
510 18574 50.231331798555054
510 512 27.81377894618713
510 18569 11.348575358829804
511 509 28.58737610158538
511 18144 22.68798045795698
511 504 49.41590965030391
511 527 18.39217682990581
512 18566 34.03413668175347
512 514 14.382763157780198
512 510 27.81377894618713
513 18145 8.227889968387693
514 18576 52.15743552999519
514 515 39.55744766725105
514 512 14.382763157780198
515 514 39.55744766725105
515 530 52.66605187897754
515 18567 33.38122931309996
515 529 83.45393454430823
516 18563 71.75515533335908
516 519 32.536574811590704
516 18568 31.56249695901742
517 9699 169.20500282241147
517 523 35.847671953705834
517 40404 155.07034917081944
518 10409 36.281662903665556
519 493 103.67202783089625
519 9430 27.715014509714614
519 516 32.536574811590704
520 532 54.03256877040197
520 34333 27.902167128047783
520 496 130.72407308347366
521 509 24.174858394371814
522 40407 48.70746018446193
522 497 107.88310924388298
522 524 16.35764002707443
523 18572 25.280245971644867
523 517 35.847671953705834
523 40406 53.46861757823089
524 522 16.35764002707443
525 526 47.26283095638102
525 18574 60.24265220438029
525 507 49.36743283815779
525 534 29.594083203967717
526 508 50.00037240564446
526 528 107.93856947708414
526 525 47.26283095638102
527 511 18.39217682990581
528 526 107.93856947708414
529 530 35.1723173104356
529 10409 39.12755248057577
529 18584 50.19653277244272
529 515 83.45393454430823
530 541 48.34581858629133
530 515 52.66605187897754
530 529 35.1723173104356
530 18576 39.391719635415356
531 34332 80.21642213849522
531 532 24.181444047554454
531 40406 62.26039505850381
532 520 54.03256877040197
532 531 24.181444047554454
532 542 45.87549977257602
533 32100 87.52932518872478
533 535 8.092511298408827
533 502 137.4228477059322
534 525 29.594083203967717
534 538 22.397016773662788
534 18582 193.16476795433462
535 533 8.092511298408827
535 545 131.0080893888083
535 11117 89.30850077487696
536 542 40.40055618282064
536 537 38.4584761628357
536 548 66.39991493328372
536 9430 51.46564111365258
537 10409 49.92055669050881
537 536 38.4584761628357
537 18584 41.603441541695425
538 539 58.507988285141494
538 534 22.397016773662788
538 543 26.195141179590316
539 18574 50.27197865380379
539 538 58.507988285141494
539 540 26.23184408600939
540 544 27.464942425182386
540 539 26.23184408600939
540 541 58.11684998084136
541 18584 36.46753995442859
541 530 48.34581858629133
541 540 58.11684998084136
542 34464 65.26073349868727
542 536 40.40055618282064
542 532 45.87549977257602
543 544 84.63339124585181
543 34367 72.54339853754377
543 538 26.195141179590316
543 547 42.18689095977418
544 540 27.464942425182386
544 543 84.63339124585181
544 40415 28.120719475605522
545 546 50.64266451447871
545 535 131.0080893888083
545 32098 45.22406330353837
546 545 50.64266451447871
546 32114 33.40300888128635
546 31171 80.12143967756339
546 32076 138.32118648935014
547 543 42.18689095977418
547 551 17.964669056990537
547 548 264.9372797095559
548 552 18.08032061367417
548 536 66.39991493328372
548 547 264.9372797095559
549 550 39.04597593706981
549 31172 55.284087124816836
549 32116 95.75512870897268
550 549 39.04597593706981
550 32075 122.59640754557545
550 32074 99.35941172371135
551 34366 67.5025919411832
551 547 17.964669056990537
551 34459 29.019683786073106
551 552 266.94636073323795
552 554 66.96400122539812
552 548 18.08032061367417
552 551 266.94636073323795
553 34459 4.721527850063167
553 11160 29.39086511713864
553 555 244.21168438405977
554 555 55.40400325772502
554 552 66.96400122539812
554 11820 44.20488207133991
555 559 101.91786739166834
555 554 55.40400325772502
555 553 244.21168438405977
556 557 174.26565141543907
556 11160 20.982959291766022
556 9509 18.316270275473713
557 556 174.26565141543907
558 11178 150.5394545756116
558 11175 12.05819524783103
558 11179 14.734218777261514
559 9566 119.65602061116782
559 555 101.91786739166834
559 40416 38.6093267073574
559 11176 84.97641758907992
560 7519 57.25713780480509
560 561 59.28390782290515
560 562 75.66754617195025
561 563 30.08585274196906
561 560 59.28390782290515
561 7518 148.8139329944237
562 565 57.91694459277356
562 560 75.66754617195025
562 7520 74.71402981075914
563 561 30.08585274196906
563 564 20.189825278589897
563 565 107.14631991992935
564 563 20.189825278589897
564 9590 88.04972918623506
564 7517 195.1038701282115
565 562 57.91694459277356
565 9590 59.50261623915261
565 563 107.14631991992933
566 611 29.464128543960932
566 223 23.581875157877185
567 28382 56.781093367957666
568 28382 37.18429597465376
568 569 27.51220083088024
568 28338 343.68779734431104
569 570 18.139716944004952
569 571 164.51755215985244
569 568 27.51220083088024
570 569 18.139716944004952
570 573 55.83002884165632
570 578 98.0060612835577
571 572 5.709983692933692
571 771 1601.8837751523638
571 569 164.5175521598524
572 571 5.709983692933692
572 585 156.0661010944964
572 578 111.18209443065692
573 28382 50.28784688615495
573 575 49.66466472184289
573 570 55.83002884165632
574 577 56.669316235407464
575 576 28.600034243259856
575 573 49.66466472184289
575 581 84.49651869837798
576 575 28.600034243259856
576 577 20.205382220117237
576 580 35.68168099267836
576 581 109.47134488772619
577 576 20.205382220117237
577 579 31.56549560333709
